method,model,k,scenario,AUROC,AUPRC,Accuracy,Precision,Recall,F1_Score,Brier_Score,Specificity,NPV,AUROC_lo,AUROC_hi,AUPRC_lo,AUPRC_hi
mean_mode,catboost,35,internal_test,0.7420413874215495,0.649327838749072,0.677731673582296,0.5656877897990726,0.6642468239564429,0.6110183639398998,0.20631615472979084,0.6860335195530727,0.7684605757196495,0.7141121161428965,0.7678191864213307,0.6030123717251846,0.6920710769904777
mean_mode,catboost,35,external_main,0.633129547779429,0.44236327051118063,0.685201956167361,0.4412191582002903,0.38578680203045684,0.4116452268111036,0.21541536377371445,0.8048162230671736,0.7663528843832971,0.6143797116638408,0.648581435624796,0.4197436916923265,0.46637649503887496
mean_mode,catboost,35,external_transfer,0.633129547779429,0.44236327051118063,0.685201956167361,0.4412191582002903,0.38578680203045684,0.4116452268111036,0.21541536377371445,0.8048162230671736,0.7663528843832971,0.616427663781724,0.648345619081615,0.41725267885171047,0.4655444970222692
mean_mode,catboost,40,internal_train,0.964586770208828,0.9467581455345895,0.891951978657181,0.8254416961130742,0.9085958770906262,0.8650249953712276,0.09625981907991221,0.8817049808429118,0.9400051059484299,0.9613165386188527,0.9684268676069795,0.9401297806812733,0.9523251424968495
mean_mode,catboost,40,internal_val,0.7273661904713625,0.6236413543203968,0.6749654218533887,0.5680672268907563,0.6134301270417423,0.5898778359511344,0.21034890502611683,0.7128491620111732,0.7497062279670975,0.7030718593124391,0.7538911067675581,0.5848158079846866,0.6682078180608924
mean_mode,catboost,40,internal_test,0.7416256881850166,0.6510732867293199,0.677731673582296,0.5667189952904239,0.6551724137931034,0.6077441077441077,0.20582520705667973,0.6916201117318436,0.765142150803461,0.7161295628593596,0.7655323150226276,0.6091972775079422,0.6880318435923781
mean_mode,catboost,40,external_main,0.6375959416597505,0.44017215533657417,0.685201956167361,0.4398216939078752,0.3756345177664975,0.405201916495551,0.21418142092979253,0.8088719898605831,0.764311377245509,0.6198166668072365,0.652072165405577,0.41487242930048834,0.4651707480586843
mean_mode,catboost,40,external_transfer,0.6375959416597505,0.44017215533657417,0.685201956167361,0.4398216939078752,0.3756345177664975,0.405201916495551,0.21418142092979253,0.8088719898605831,0.764311377245509,0.6201938294297561,0.651774897566342,0.41554095341436725,0.4677049006971566
mean_mode,catboost,42,internal_train,0.9655046674445741,0.9491220504311418,0.8910626945309026,0.8218793828892006,0.91170750680669,0.8644661626406048,0.09580374623705555,0.8783524904214559,0.9417201540436457,0.9619263023569279,0.9687798757342991,0.9427085979153816,0.9554855129012872
mean_mode,catboost,42,internal_val,0.7309837877297752,0.6211744336765794,0.6749654218533887,0.5658536585365853,0.631578947368421,0.5969125214408233,0.20842058278159867,0.7016759776536313,0.7557160048134778,0.7068977326092997,0.752614418052304,0.5804066195938182,0.6640093232782482
mean_mode,catboost,42,internal_test,0.7408206511269506,0.6428080201440545,0.6756569847856155,0.564873417721519,0.647912885662432,0.6035502958579881,0.20669522654064076,0.6927374301675978,0.7616707616707616,0.7129115787631717,0.7638737909034731,0.6046035391339288,0.686704398254128
mean_mode,catboost,42,external_main,0.6415458750715742,0.44701403788501165,0.6859264625973556,0.44365192582025675,0.3946700507614213,0.4177300201477502,0.2135534363945721,0.8022813688212928,0.7683903860160233,0.6251902276234342,0.6592258037716823,0.42255619296833674,0.4720809201033908
mean_mode,catboost,42,external_transfer,0.6415458750715742,0.44701403788501165,0.6859264625973556,0.44365192582025675,0.3946700507614213,0.4177300201477502,0.2135534363945721,0.8022813688212928,0.7683903860160233,0.6248885067107152,0.6583376092648915,0.4227029202365843,0.47181423471976863
