comparable_frec,pred,ci_lo,ci_hi,P_overall,P_nonlin
8682.315527638191,0.32391758127128584,0.30370244487645937,0.3448119490404129,7.734299356521035e-08,0.001971324029173771
8741.783442211055,0.32409840221282127,0.30377496776620067,0.34510755384428055,7.734299356521035e-08,0.001971324029173771
8801.25135678392,0.32431514601396144,0.3038374283426201,0.34548807262085646,7.734299356521035e-08,0.001971324029173771
8860.719271356784,0.32456715991513513,0.30388596151645386,0.3459563432983161,7.734299356521035e-08,0.001971324029173771
8920.187185929648,0.3248537959978776,0.30391712488590567,0.3465147878458839,7.734299356521035e-08,0.001971324029173771
8979.655100502512,0.32517441077225967,0.30392795340578926,0.3471653558114981,7.734299356521035e-08,0.001971324029173771
9039.123015075376,0.3255283647702181,0.303915996527175,0.3479094854180773,7.734299356521035e-08,0.001971324029173771
9098.590929648242,0.3259150221452382,0.3038793354721667,0.34874808455622,7.734299356521035e-08,0.001971324029173771
9158.058844221106,0.32633375027881034,0.3038165801405955,0.3496815321790015,7.734299356521035e-08,0.001971324029173771
9217.52675879397,0.32678391939406226,0.3037268469805616,0.3507096987694006,7.734299356521035e-08,0.001971324029173771
9276.994673366835,0.3272649021769382,0.30360972070437153,0.35183198300127627,7.734299356521035e-08,0.001971324029173771
9336.462587939699,0.32777607340528075,0.3034652037859533,0.3530473606602896,7.734299356521035e-08,0.001971324029173771
9395.930502512563,0.3283168095861453,0.303293658144614,0.3543544414224002,7.734299356521035e-08,0.001971324029173771
9455.398417085427,0.32888648860165925,0.3030957433332,0.3557515291743767,7.734299356521035e-08,0.001971324029173771
9514.866331658292,0.3294844893637193,0.3028723550273788,0.35723668208210996,7.734299356521035e-08,0.001971324029173771
9574.334246231156,0.33011019147780113,0.302624566822841,0.35880776940244286,7.734299356521035e-08,0.001971324029173771
9633.80216080402,0.33076297491613854,0.30235357745496644,0.3604625229264769,7.734299356521035e-08,0.001971324029173771
9693.270075376884,0.33144221970051335,0.30206066469593956,0.36219858180186876,7.734299356521035e-08,0.001971324029173771
9752.737989949748,0.3321473055948795,0.30174714644671646,0.3640135302191879,7.734299356521035e-08,0.001971324029173771
9812.205904522614,0.3328776118080298,0.30141434896925334,0.3659049280193702,7.734299356521035e-08,0.001971324029173771
9871.673819095478,0.3336325167064993,0.3010635818050087,0.3678703346786613,7.734299356521035e-08,0.001971324029173771
9931.141733668343,0.3344113975378808,0.30069611868179447,0.3699073273713213,7.734299356521035e-08,0.001971324029173771
9990.609648241207,0.3352136301647175,0.3003131835930681,0.37201351392828313,7.734299356521035e-08,0.001971324029173771
10050.077562814071,0.3360385888091179,0.29991594120886744,0.37418654153476383,7.734299356521035e-08,0.001971324029173771
10109.545477386935,0.3368856458082279,0.2995054908152883,0.37642410197203435,7.734299356521035e-08,0.001971324029173771
10169.0133919598,0.3377541713806758,0.29908286305446374,0.37872393413338534,7.734299356521035e-08,0.001971324029173771
10228.481306532663,0.3386435334040954,0.2986490188302934,0.38108382445090755,7.734299356521035e-08,0.001971324029173771
10287.949221105528,0.3395530972038137,0.2982048498433447,0.3835016057713914,7.734299356521035e-08,0.001971324029173771
10347.417135678392,0.34048222535277645,0.2977511803128198,0.38597515512502134,7.734299356521035e-08,0.001971324029173771
10406.885050251256,0.34143027748277066,0.29728876952935124,0.388502390744493,7.734299356521035e-08,0.001971324029173771
10466.35296482412,0.34239661010698574,0.29681831495735356,0.39108126861703263,7.734299356521035e-08,0.001971324029173771
10525.820879396986,0.34338057645394077,0.29634045566913125,0.3937097787881139,7.734299356521035e-08,0.001971324029173771
10585.28879396985,0.3443815263127907,0.29585577594540985,0.3963859415829863,7.734299356521035e-08,0.001971324029173771
10644.756708542714,0.34539880589000677,0.2953648089194581,0.3991078038693898,7.734299356521035e-08,0.001971324029173771
10704.224623115579,0.34643175767741274,0.2948680401758108,0.40187343545074394,7.734299356521035e-08,0.001971324029173771
10763.692537688443,0.34747972033154,0.29436591124112804,0.40468092565231134,7.734299356521035e-08,0.001971324029173771
10823.160452261307,0.34854202856425276,0.29385882292521487,0.4075283801420803,7.734299356521035e-08,0.001971324029173771
10882.628366834171,0.3496180130445735,0.29334713848581545,0.4104139180122354,7.734299356521035e-08,0.001971324029173771
10942.096281407035,0.35070700031162666,0.2928311866024785,0.41333566913511754,7.734299356521035e-08,0.001971324029173771
11001.5641959799,0.3518083126986005,0.2923112641533902,0.4162917717986768,7.734299356521035e-08,0.001971324029173771
11061.032110552764,0.35292126826761144,0.2917876387952747,0.4192803706199195,7.734299356521035e-08,0.001971324029173771
11120.500025125628,0.3540451807553395,0.2912605513508131,0.4222996147301919,7.734299356521035e-08,0.001971324029173771
11179.967939698492,0.35517935952928575,0.2907302180109824,0.4253476562228889,7.734299356521035e-08,0.001971324029173771
11239.435854271358,0.3563231095544892,0.2901968323616043,0.4284226488519834,7.734299356521035e-08,0.001971324029173771
11298.903768844222,0.3574757313705238,0.28966056724449646,0.4315227469683621,7.734299356521035e-08,0.001971324029173771
11358.371683417086,0.358636521078579,0.28912157646414577,0.4346461046801333,7.734299356521035e-08,0.001971324029173771
11417.83959798995,0.35980477033841607,0.28857999635093917,0.43779087522265897,7.734299356521035e-08,0.001971324029173771
11477.307512562815,0.36097976637497303,0.288035947191806,0.4409552105239661,7.734299356521035e-08,0.001971324029173771
11536.775427135679,0.36216079199437956,0.2874895345387566,0.44413726095128486,7.734299356521035e-08,0.001971324029173771
11596.243341708543,0.363347125609129,0.28694085040529416,0.44733517522471156,7.734299356521035e-08,0.001971324029173771
11655.711256281407,0.3645380412721393,0.28638997436010133,0.4505471004843216,7.734299356521035e-08,0.001971324029173771
11715.179170854271,0.36573280871942265,0.28583697452678125,0.4537711824974534,7.734299356521035e-08,0.001971324029173771
11774.647085427136,0.3669306934210729,0.285281908497804,0.4570055659932951,7.734299356521035e-08,0.001971324029173771
11834.115,0.3681309566402646,0.28472482417018297,0.4602483951123507,7.734299356521035e-08,0.001971324029173771
